Zone url,Spot,Continent,Country,Zone,Subzone,Subsubzone,Latitude,Longitude,Distance,Walk,Easy to find?,Public access?,Special access,Wave quality,Experience,Frequency,Type,Direction,Bottom,Power,Normal length,Good day length,Good swell direction,Good wind direction,Swell size,Best tide position,Best tide movement,Week crowd,Week-end crowd,BestSurfing_JanFeb,BestSurfing_MarApr,BestSurfing_MayJun,BestSurfing_JulAug,BestSurfing_SepOct,BestSurfing_NovDec,TypicalSwell_JanFeb,TypicalSwell_MarApr,TypicalSwell_MayJun,TypicalSwell_JulAug,TypicalSwell_SepOct,TypicalSwell_NovDec,SurfEquipment_JanFeb,SurfEquipment_MarApr,SurfEquipment_MayJun,SurfEquipment_JulAug,SurfEquipment_SepOct,SurfEquipment_NovDec,WaterTemp_JanFeb,WaterTemp_MarApr,WaterTemp_MayJun,WaterTemp_JulAug,WaterTemp_SepOct,WaterTemp_NovDec,AirTemp_JanFeb,AirTemp_MarApr,AirTemp_MayJun,AirTemp_JulAug,AirTemp_SepOct,AirTemp_NovDec,climate_janfeb,climate_marapr,climate_mayjun,climate_julaug,climate_septoct,climate_novdec,Distance_num,Wave quality_num,Experience_num,Frequency_num,Normal length_num,Good day length_num
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,desperations,Australia_Pacific,Fiji,,,,-17.82225,177.1325667,Day trip,,OK,Public access,By boat only,Normal,Experienced surfers,Regular,Reef-coral,Right and left,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Normal (50 to 150m),Normal (50 to 150m),SouthWest; South,North; NorthEast,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,Mid tide,Falling tide,Few surfers,Crowded,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,4.0,3.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,namotu_lefts,Australia_Pacific,Fiji,,,,-17.84435,177.1803833,Surf trip,Instant access (&amp;lt; 5min),Easy to find,Private access,Paddle &gt; 20mn or Boat,Regional Classic,Experienced surfers,Very consistent (150 day/year),Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Powerful,Long (150 to 300 m),Very Long (300 to 500 m),SouthWest; South,SouthEast; East; NorthEast,Starts working at Less than 1m / 3ft and holds up to 4m+ / 12ft,Mid and high tide,Rising and falling tides,Few surfers,Few surfers,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,2.0,4.0,3.0,4.0,3.0,4.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,Rangs,Australia_Pacific,Fiji,,,,-16.18038333,179.0501833,Day trip,Don't know,Easy to find,Public access,By boat only,Normal,All surfers,Regular,,Right and left,Reef (coral; sharp rocks etc..),Hollow; Fun,Normal (50 to 150m),Normal (50 to 150m),NorthEast,SouthWest,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,Mid and high tide,Rising tide,Empty,Empty,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,4.0,3.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,sigatoka_rivermouth,Australia_Pacific,Fiji,,,,-18.1737,177.5092667,Day trip,Short walk (5-15 mn),OK,Public access,Don't know,Regional Classic,Experienced surfers,Very consistent (150 day/year),Rivermouth,Right and left,Sandy,Powerful,Normal (50 to 150m),Long (150 to 300 m),NorthWest; West; SouthWest,North; East; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,All tides,Falling tide,Empty,Empty,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,4.0,4.0,3.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,tavewa,Australia_Pacific,Fiji,,,,-30.32428333,153.1617667,Sell the house; wife and kids,,Hard to find,Public access,By boat only,Regional Classic,All surfers,Regular,Reef-coral,Right and left,Reef (coral; sharp rocks etc..),Fast,Normal (50 to 150m),Long (150 to 300 m),,,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,Mid tide,Rising tide,Empty,Empty,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,1.0,4.0,2.0,3.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,Vinakaland,Australia_Pacific,Fiji,,,,-19.15295,179.7332333,Surf trip,Long walk (&gt;30 mn),Hard to find,Public access,By boat only,World Class,Pros or kamikaze only...,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Short (&amp;lt; 50m),Short (&amp;lt; 50m),SouthWest; South,East,Starts working at Less than 1m / 3ft and holds up to 2.5m+ / 8ft+,Mid and high tide,Rising tide,Empty,Empty,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,2.0,5.0,4.0,3.0,1.0,1.0
http://www.wannasurf.com/spot/Australia_Pacific/Fiji/index.html,wilkes,Australia_Pacific,Fiji,,,,-17.84153333,177.1694833,Surf trip,Don't know,Easy to find,Public access,By boat only,Regional Classic,All surfers,Very consistent (150 day/year),Reef-coral,Right,Reef (coral; sharp rocks etc..),Powerful; Fun,Normal (50 to 150m),Long (150 to 300 m),SouthWest; South,North; NorthEast,Starts working at Less than 1m / 3ft and holds up to 3m+ / 10ft+,Mid and high tide,Rising and falling tides,Few surfers,Few surfers,1,2,2,2,2,1,4,4,4,3,3,4,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,82,82,79,79,79,82,82,81,77,77,79,82,,,,,,,2.0,4.0,2.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Huahine/index.html,Fare,Australia_Pacific,French_Polynesia,Huahine,,,-16.7125,-151.0459,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,World Class,Experienced surfers,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Long (150 to 300 m),SouthWest; South,,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,6.0,5.0,3.0,3.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Huahine/index.html,Fare_Right,Australia_Pacific,French_Polynesia,Huahine,,,-16.70818333,-151.0438833,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,World Class,Experienced surfers,Regular,Reef-coral,Right,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Normal (50 to 150m),Long (150 to 300 m),NorthWest; West,,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,6.0,5.0,3.0,3.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Huahine/index.html,fitii,Australia_Pacific,French_Polynesia,Huahine,,,-16.72358333,-151.0495667,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,World Class,Experienced surfers,Regular,Reef-coral,Right,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Normal (50 to 150m),Normal (50 to 150m),SouthWest; South,,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,6.0,5.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Huahine/index.html,motu_mahara,Australia_Pacific,French_Polynesia,Huahine,,,-16.7215,-150.9763167,Surf trip,Short walk (5-15 mn),Hard to find,Private access,Paddle &gt; 20mn or Boat,Normal,All surfers,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Normal (50 to 150m),North; East; NorthEast,NorthWest; West; SouthWest,Starts working at  and holds up to 2m+ / 6ft+,All tides,,Empty,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,2.0,3.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Moorea/index.html,cook_bay_left,Australia_Pacific,French_Polynesia,Moorea,,,-17.47766667,-149.8271667,In the city,Short walk (5-15 mn),,,Paddle &gt; 20mn or Boat,Regional Classic,All surfers,Very consistent (150 day/year),Reef-coral,Left,Reef (coral; sharp rocks etc..),Fun; Powerless,Normal (50 to 150m),Long (150 to 300 m),NorthWest,SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 1m+ / 3ft+,,,Few surfers,Ultra crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,6.0,4.0,2.0,4.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Moorea/index.html,Haapiti,Australia_Pacific,French_Polynesia,Moorea,,,-17.57268333,-149.8786667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,World Class,Experienced surfers,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Normal (50 to 150m),SouthWest; South; SouthEast,NorthWest; East; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2.5m+ / 8ft+,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,5.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Moorea/index.html,Taotai_-_CLub_Med_left,Australia_Pacific,French_Polynesia,Moorea,,,-17.48273333,-149.8949667,Take a car,Don't know,Easy to find,Public access,Paddle &gt; 20mn or Boat,Regional Classic,Experienced surfers,Regular,Reef-rocky,Left,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Normal (50 to 150m),Normal (50 to 150m),NorthWest; West,SouthWest; South; SouthEast; East,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,,Rising and falling tides,Empty,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Moorea/index.html,Taotai_-_Club_Med_right,Australia_Pacific,French_Polynesia,Moorea,,,-17.48298333,-149.89325,Take a car,Don't know,Easy to find,Public access,Paddle &gt; 20mn or Boat,Regional Classic,Pros or kamikaze only...,Sometimes break,Reef-coral,Right,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful; Ledgey,Short (&amp;lt; 50m),Short (&amp;lt; 50m),North,South,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,,,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,4.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Moorea/index.html,Temae,Australia_Pacific,French_Polynesia,Moorea,,,-17.49083333,-149.7537,Take a car,Instant access (&amp;lt; 5min),Hard to find,Public access,Don't know,World Class,Pros or kamikaze only...,Regular,Reef-coral,Right,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Normal (50 to 150m),SouthWest; South; SouthEast; East,SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,Mid and high tide,Rising tide,Few surfers,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,5.0,4.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Raiatea_Tahaa/index.html,miri_miri,Australia_Pacific,French_Polynesia,Raiatea_Tahaa,,,-16.76135,-151.5049,Day trip,Long walk (&gt;30 mn),OK,,Paddle &gt; 20mn or Boat,Normal,All surfers,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Fun,Normal (50 to 150m),Long (150 to 300 m),West; SouthWest,SouthEast; East,Starts working at 1.5m-2m /5ft-6ft and holds up to 2.5m+ / 8ft+,All tides,Rising and falling tides,Few surfers,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,4.0,3.0,2.0,3.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Raiatea_Tahaa/index.html,Plei_Plei,Australia_Pacific,French_Polynesia,Raiatea_Tahaa,,,-16.66611667,-151.53665,Day trip,Don't know,OK,Public access,By boat only,Regional Classic,Experienced surfers,Regular,Reef-coral,Left,Reef (coral; sharp rocks etc..),Powerful,Normal (50 to 150m),Normal (50 to 150m),SouthWest,NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2.5m+ / 8ft+,All tides,,Empty,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,4.0,4.0,3.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Faaone,Australia_Pacific,French_Polynesia,Tahiti,,,-17.67476667,-149.3054,Day trip,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Sometimes break,Beach-break,Right and left,Sandy with rock,Fun,Short (&amp;lt; 50m),Normal (50 to 150m),SouthEast; East; NorthEast,North; NorthWest; West; SouthWest; South,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,4.0,3.0,2.0,2.0,1.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,La_Fayette,Australia_Pacific,French_Polynesia,Tahiti,,,-17.5315,-149.5120333,Take a car,Short walk (5-15 mn),Hard to find,Public access,Don't know,Normal,All surfers,Sometimes break,Beach-break,Right and left,Sandy with rock,Hollow; Fast,Short (&amp;lt; 50m),Short (&amp;lt; 50m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,Low and mid tide,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,3.0,2.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,La_Fayette_Reef,Australia_Pacific,French_Polynesia,Tahiti,,,-17.52243333,-149.5150167,Take a car,Instant access (&amp;lt; 5min),OK,Public access,Don't know,Normal,Pros or kamikaze only...,Sometimes break,Reef-coral,Right and left,Reef (coral; sharp rocks etc..),Hollow; Ledgey,Short (&amp;lt; 50m),Short (&amp;lt; 50m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,3.0,4.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Orofara,Australia_Pacific,French_Polynesia,Tahiti,,,-17.50763333,-149.4614167,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Point-break,Right,Sandy with rock,Fun,Normal (50 to 150m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast; East; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Ultra crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Paparaa,Australia_Pacific,French_Polynesia,Tahiti,,,-17.77245,-149.4803,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy with rock,,Normal (50 to 150m),Normal (50 to 150m),,,Starts working at  and holds up to ,Low and mid tide,Rising and falling tides,Empty,Ultra crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,paparaa_-_outer_reefs,Australia_Pacific,French_Polynesia,Tahiti,,,-17.77575,-149.48355,Day trip,Instant access (&amp;lt; 5min),OK,Public access,Paddle &gt; 20mn or Boat,World Class,Pros or kamikaze only...,Rarely break (5day/year),Reef-coral,Right and left,Reef (coral; sharp rocks etc..),Hollow; Fast; Powerful,Normal (50 to 150m),Long (150 to 300 m),West,North; NorthEast,Starts working at 2m-2.5m / 6ft-8ft and holds up to 5m / 16 ft and over,All tides,Rising and falling tides,Few surfers,Few surfers,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,4.0,5.0,4.0,1.0,2.0,3.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Papeete_Harbour,Australia_Pacific,French_Polynesia,Tahiti,,,-17.53461667,-149.5844333,In the city,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Sloppy,Experienced surfers,Rarely break (5day/year),Reef-coral,Right and left,Reef (coral; sharp rocks etc..),Hollow; Fast,Short (&amp;lt; 50m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,6.0,2.0,3.0,1.0,1.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Papenoo,Australia_Pacific,French_Polynesia,Tahiti,,,-17.50883333,-149.4313333,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,Beginners wave,Regular,Beach-break,Right and left,Sandy,Ordinary; Fun,Short (&amp;lt; 50m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,3.0,1.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Papenoo_Rivermouth,Australia_Pacific,French_Polynesia,Tahiti,,,-17.51265,-149.4181167,Take a car,Instant access (&amp;lt; 5min),OK,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy with rock,Hollow; Fun,Normal (50 to 150m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 4m+ / 12ft,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,2.0,3.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,PK15,Australia_Pacific,French_Polynesia,Tahiti,,,-17.50791667,-149.4392,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy,Hollow; Fast,Short (&amp;lt; 50m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Point_Venus,Australia_Pacific,French_Polynesia,Tahiti,,,-17.49518333,-149.50105,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,Regional Classic,Pros or kamikaze only...,Sometimes break,Reef-coral,Right,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Normal (50 to 150m),NorthEast,West; SouthWest; South,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,,,Empty,Empty,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,4.0,2.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Rocky_Point,Australia_Pacific,French_Polynesia,Tahiti,,,-17.50781667,-149.4376167,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,All surfers,Regular,Beach-break,Right and left,Sandy with rock,Fun,Short (&amp;lt; 50m),Normal (50 to 150m),North; NorthWest; NorthEast,SouthWest; South; SouthEast,Starts working at Less than 1m / 3ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,2.0,3.0,1.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Sapinus,Australia_Pacific,French_Polynesia,Tahiti,,,-17.634,-149.6205667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Regional Classic,Experienced surfers,Very consistent (150 day/year),Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Normal (50 to 150m),West; SouthWest; South,North; SouthEast; East; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 4m+ / 12ft,,,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,4.0,3.0,4.0,2.0,2.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Sapinus_Beach_Break,Australia_Pacific,French_Polynesia,Tahiti,,,-17.6324,-149.615,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Don't know,Normal,All surfers,Sometimes break,Beach-break,Right and left,Sandy with rock,,Short (&amp;lt; 50m),Short (&amp;lt; 50m),,,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 3m+ / 10ft+,All tides,Rising and falling tides,Empty,Crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,3.0,2.0,2.0,1.0,1.0
http://www.wannasurf.com/spot/Australia_Pacific/French_Polynesia/Tahiti/index.html,Taapuna,Australia_Pacific,French_Polynesia,Tahiti,,,-17.60363333,-149.6223667,Take a car,Instant access (&amp;lt; 5min),Easy to find,Public access,Paddle &gt; 20mn or Boat,World Class,Experienced surfers,Very consistent (150 day/year),Reef-coral,Left,Reef (coral; sharp rocks etc..),Hollow; Fast,Normal (50 to 150m),Long (150 to 300 m),NorthWest; West; SouthWest,South; SouthEast; East; NorthEast,Starts working at 1.0m-1.5m / 3ft-5ft and holds up to 2m+ / 6ft+,All tides,Rising and falling tides,Few surfers,Ultra crowded,2,2,2,2,2,2,2,3,4,4,4,3,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,Boardshorts,81,81,79,77,79,81,82,82,81,79,81,82,,,,,,,5.0,5.0,3.0,4.0,2.0,3.0
